CustomerID,Age,Income,HomeVal,TractID,Tenure,DirectDeposit,Loan,NumAccounts,Dist,MktShare,Churn,Month
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,2
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,3
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,4
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,5
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,6
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,7
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,8
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,9
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,10
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,11
25,77,0.5,13.7,4,27.67419576,1,0,3,2.5328125,0.122971377,0,12
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,1
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,2
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,3
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,4
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,5
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,6
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,7
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,8
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,9
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,10
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,11
26,52,9.5,16.3,4,11.40588638,1,0,1,2.5328125,0.122971377,0,12
27,32,7.5,13.7,4,10.61738535,1,0,1,2.5328125,0.122971377,0,1
27,32,7.5,13.7,4,10.61738535,1,0,1,2.5328125,0.122971377,0,2
27,32,7.5,13.7,4,10.61738535,1,0,1,2.5328125,0.122971377,0,3
27,32,7.5,13.7,4,10.61738535,1,0,1,2.5328125,0.122971377,0,4
27,32,7.5,13.7,4,10.61738535,1,0,1,2.5328125,0.122971377,0,5
27,32,7.5,13.7,4,10.61738535,1,0,1,2.5328125,0.122971377,0,6
27,32,7.5,13.7,4,10.61738535,1,0,1,2.5328125,0.122971377,0,7
27,32,7.5,13.7,4,10.61738535,1,0,1,2.5328125,0.122971377,1,8
28,67,0.5,8.7,4,16.47091034,0,0,2,2.5328125,0.122971377,0,1
28,67,0.5,8.7,4,16.47091034,0,0,2,2.5328125,0.122971377,0,2
28,67,0.5,8.7,4,16.47091034,0,0,2,2.5328125,0.122971377,1,3
29,57,9.5,22.5,4,11.25256674,1,0,3,2.5328125,0.122971377,0,1
29,57,9.5,22.5,4,11.25256674,1,0,3,2.5328125,0.122971377,0,2
29,57,9.5,22.5,4,11.25256674,1,0,3,2.5328125,0.122971377,0,3
29,57,9.5,22.5,4,11.25256674,1,0,3,2.5328125,0.122971377,1,4
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,1
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,2
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,3
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,4
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,5
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,6
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,7
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,8
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,9
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,10
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,11
30,77,4.3,22.5,4,21.96851472,0,0,2,2.5328125,0.122971377,0,12
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,1
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,2
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,3
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,4
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,5
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,6
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,7
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,8
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,9
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,10
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,11
31,57,4.8,16.3,4,9.848049281,0,0,2,2.5328125,0.122971377,0,12
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,1
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,2
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,3
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,4
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,5
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,6
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,7
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,8
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,9
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,10
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,11
32,62,7.5,16.3,4,26.54893908,0,0,5,2.5328125,0.122971377,0,12
33,47,15,55,4,12.95824778,0,1,5,1.920789474,0.1480123,1,1
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,0,1
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,0,2
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,0,3
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,0,4
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,0,5
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,0,6
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,0,7
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,0,8
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,0,9
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,0,10
34,52,10.5,22.5,4,7.134839151,1,1,4,2.5328125,0.122971377,1,11
35,47,9.5,37.5,4,9.719370294,0,0,2,1.282424242,0.029138509,0,1
35,47,9.5,37.5,4,9.719370294,0,0,2,1.282424242,0.029138509,0,2
35,47,9.5,37.5,4,9.719370294,0,0,2,1.282424242,0.029138509,0,3
